"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-29T10:47:10+02:00";616,935,424
"memory_usage.RAP";"2018-11-29T10:47:12+02:00";617,259,008
"memory_usage.RAP";"2018-11-29T10:47:14+02:00";616,378,368
"memory_usage.RAP";"2018-11-29T10:47:16+02:00";616,370,176
"memory_usage.RAP";"2018-11-29T10:47:18+02:00";623,472,640
"memory_usage.RAP";"2018-11-29T10:47:20+02:00";623,095,808
"memory_usage.RAP";"2018-11-29T10:47:22+02:00";623,087,616
"memory_usage.RAP";"2018-11-29T10:47:24+02:00";617,029,632
"memory_usage.RAP";"2018-11-29T10:47:26+02:00";646,549,504
"memory_usage.RAP";"2018-11-29T10:47:28+02:00";616,800,256
"memory_usage.RAP";"2018-11-29T10:47:30+02:00";625,418,240
"memory_usage.RAP";"2018-11-29T10:47:32+02:00";625,549,312
"memory_usage.RAP";"2018-11-29T10:47:34+02:00";616,681,472
"memory_usage.RAP";"2018-11-29T10:47:36+02:00";620,126,208
"memory_usage.RAP";"2018-11-29T10:47:38+02:00";617,046,016
"memory_usage.RAP";"2018-11-29T10:47:40+02:00";617,181,184
"memory_usage.RAP";"2018-11-29T10:47:42+02:00";617,054,208
"memory_usage.RAP";"2018-11-29T10:47:44+02:00";617,054,208
"memory_usage.RAP";"2018-11-29T10:47:46+02:00";617,041,920
"memory_usage.RAP";"2018-11-29T10:47:48+02:00";617,050,112
"memory_usage.RAP";"2018-11-29T10:47:50+02:00";617,050,112
"memory_usage.RAP";"2018-11-29T10:47:52+02:00";617,050,112
"memory_usage.RAP";"2018-11-29T10:47:54+02:00";617,041,920
"memory_usage.RAP";"2018-11-29T10:47:56+02:00";617,054,208
"memory_usage.RAP";"2018-11-29T10:47:58+02:00";646,918,144
"memory_usage.RAP";"2018-11-29T10:48:00+02:00";628,523,008
"memory_usage.RAP";"2018-11-29T10:48:02+02:00";628,527,104
"memory_usage.RAP";"2018-11-29T10:48:04+02:00";617,041,920
"memory_usage.RAP";"2018-11-29T10:48:06+02:00";645,095,424
"memory_usage.RAP";"2018-11-29T10:48:08+02:00";624,545,792
"memory_usage.RAP";"2018-11-29T10:48:10+02:00";622,501,888
"memory_usage.RAP";"2018-11-29T10:48:12+02:00";622,501,888
"memory_usage.RAP";"2018-11-29T10:48:14+02:00";616,591,360
"memory_usage.RAP";"2018-11-29T10:48:16+02:00";620,736,512
"memory_usage.RAP";"2018-11-29T10:48:18+02:00";620,736,512
"memory_usage.RAP";"2018-11-29T10:48:20+02:00";616,591,360
"memory_usage.RAP";"2018-11-29T10:48:22+02:00";616,587,264
"memory_usage.RAP";"2018-11-29T10:48:24+02:00";616,595,456
"memory_usage.RAP";"2018-11-29T10:48:26+02:00";616,595,456
"memory_usage.RAP";"2018-11-29T10:48:28+02:00";616,595,456
"memory_usage.RAP";"2018-11-29T10:48:30+02:00";616,595,456
"memory_usage.RAP";"2018-11-29T10:48:32+02:00";616,595,456
"memory_usage.RAP";"2018-11-29T10:48:34+02:00";616,599,552
"memory_usage.RAP";"2018-11-29T10:48:36+02:00";616,599,552
"memory_usage.RAP";"2018-11-29T10:48:38+02:00";642,035,712
"memory_usage.RAP";"2018-11-29T10:48:40+02:00";627,687,424
"memory_usage.RAP";"2018-11-29T10:48:42+02:00";628,154,368
"memory_usage.RAP";"2018-11-29T10:48:44+02:00";613,888,000
"memory_usage.RAP";"2018-11-29T10:48:46+02:00";613,888,000
"memory_usage.RAP";"2018-11-29T10:48:48+02:00";618,872,832
"memory_usage.RAP";"2018-11-29T10:48:50+02:00";619,139,072
"memory_usage.RAP";"2018-11-29T10:48:52+02:00";619,139,072
"memory_usage.RAP";"2018-11-29T10:48:54+02:00";612,818,944
"memory_usage.RAP";"2018-11-29T10:48:56+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:48:58+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:00+02:00";612,823,040
"memory_usage.RAP";"2018-11-29T10:49:02+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:04+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:06+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:08+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:10+02:00";612,831,232
"memory_usage.RAP";"2018-11-29T10:49:12+02:00";645,402,624
"memory_usage.RAP";"2018-11-29T10:49:14+02:00";615,534,592
"memory_usage.RAP";"2018-11-29T10:49:16+02:00";629,342,208
"memory_usage.RAP";"2018-11-29T10:49:18+02:00";660,746,240
"memory_usage.RAP";"2018-11-29T10:49:20+02:00";615,796,736
"memory_usage.RAP";"2018-11-29T10:49:22+02:00";622,407,680
"memory_usage.RAP";"2018-11-29T10:49:24+02:00";622,411,776
"memory_usage.RAP";"2018-11-29T10:49:26+02:00";621,760,512
"memory_usage.RAP";"2018-11-29T10:49:28+02:00";621,764,608
"memory_usage.RAP";"2018-11-29T10:49:30+02:00";614,645,760
"memory_usage.RAP";"2018-11-29T10:49:32+02:00";614,649,856
"memory_usage.RAP";"2018-11-29T10:49:34+02:00";614,641,664
"memory_usage.RAP";"2018-11-29T10:49:36+02:00";614,641,664
"memory_usage.RAP";"2018-11-29T10:49:38+02:00";614,649,856
"memory_usage.RAP";"2018-11-29T10:49:40+02:00";614,649,856
"memory_usage.RAP";"2018-11-29T10:49:42+02:00";614,649,856
"memory_usage.RAP";"2018-11-29T10:49:44+02:00";614,649,856
